event_id,event_date,asset_id,department,asset_type,safety_function,station_code,station_name,zone,state,section_id,asset_age_years,asset_criticality_score,asset_criticality,scheduled_services_count_proxy,traffic_percentile,network_neighbor_degree,alternative_route_available,affected_services_if_blocked,operational_impact_score,maintenance_interval_days,days_since_last_maintenance,maintenance_overdue_days,failures_last_30d,failures_last_90d,failures_last_365d,same_defect_recurrences_365d,defect_type,officer_observation,defect_duration_days,inspection_image_available,defect_severity_label,failure_within_30d_target,maintenance_duration_hours_target,priority_score_target,priority_class_target,block_required_target
EVT-0008576,2026-06-05,AST-001077,Engineering,Points & Crossing,route setting and derailment prevention,KQI,KALACHAND,NFR,Assam,SEC-KQI-MUPA,11.1,63.6,HIGH,9,0.241,2,False,5,37.2,14,443,429,0,0,0,0,crossing nose wear,significant defect observed; crossing nose wear.,12.7,False,HIGH,True,6.58,42,MEDIUM,True
EVT-0008577,2026-06-05,AST-000288,Engineering,Rail/Track Section,direct train running safety,HAUR,HAUR,SER,West Bengal,SEC-HAUR-RDU,7.4,76.2,HIGH,141,0.9315,3,True,60,70.3,30,76,46,0,0,0,0,rail crack indication,repeated functional abnormality; rail crack indication.,2.5,True,HIGH,False,8.75,48,MEDIUM,False
EVT-0008578,2026-06-05,AST-000200,Traction,Cantilever Assembly,OHE geometry,PRPM,PT RAM PRASAD BISMIL,NER,Uttar Pradesh,SEC-PRPM-SXK,11.6,55.8,MEDIUM,19,0.3968,5,True,5,43.8,30,457,427,0,0,1,0,insulator crack,measurable deterioration; insulator crack.,8.4,False,MEDIUM,False,4.77,35,MEDIUM,False
EVT-0008579,2026-06-05,AST-000172,S&T,Point Machine,route setting,TSS,TALLI SAIDASAHU,NR,Punjab,SEC-TSS-MFM,5.6,67.5,HIGH,10,0.2715,2,False,8,39.8,14,54,40,0,1,4,2,locking obstruction,severe physical/electrical distress; locking obstruction.,7.9,True,CRITICAL,False,2.22,54,HIGH,False
EVT-0008580,2026-06-05,AST-000507,Engineering,Rail/Track Section,direct train running safety,BIRP,BIRARAJPUR,SER,Jharkhand,SEC-BIRP-GMH,4.8,60.6,HIGH,20,0.4152,5,True,6,46.0,30,54,24,0,0,0,0,surface shelling/squat,major degradation; surface shelling/squat.,16.3,True,HIGH,True,6.14,57,HIGH,False
EVT-0008581,2026-06-05,AST-001866,S&T,Interlocked Level Crossing,road-rail protection,RLP,HARLAPUR,SWR,Karnataka,SEC-RLP-SOQ,5.6,66.6,HIGH,28,0.4996,2,False,17,52.1,14,42,28,0,0,0,0,warning indication fault,repeated functional abnormality; warning indication fault.,2.7,False,HIGH,True,5.26,44,MEDIUM,True
EVT-0008582,2026-06-05,AST-003174,Traction,Cantilever Assembly,OHE geometry,CLE,CHINTALPALLI,SCR,Andhra Pradesh,SEC-CLE-YGL,4.8,64.0,HIGH,133,0.9158,2,True,33,62.4,30,109,79,0,0,1,1,geometry deviation,slight deviation observed; geometry deviation.,3.6,False,LOW,False,4.29,34,MEDIUM,False
EVT-0008583,2026-06-05,AST-001532,S&T,Point Machine,route setting,ANU,ANANGUR,SR,Tamil Nadu,SEC-ANU-SGE,10.4,85.5,CRITICAL,142,0.9322,2,False,100,80.6,14,28,14,0,0,0,0,mechanical wear,major degradation; mechanical wear.,2.2,True,HIGH,False,5.24,59,HIGH,True
EVT-0008584,2026-06-05,AST-000677,S&T,Axle Counter,train detection,ASR,AMRITSAR JN,NR,Punjab,SEC-ASR-MOW,6.4,81.8,CRITICAL,93,0.8077,11,True,38,72.9,30,32,2,0,0,0,0,evaluator communication fault,measurable deterioration; evaluator communication fault.,0.7,False,MEDIUM,True,2.81,46,MEDIUM,False
EVT-0008585,2026-06-06,AST-000069,Engineering,Ballast/Formation Zone,track geometry and drainage,BKO,BINDKI ROAD,NR,Uttar Pradesh,SEC-BKO-KSQ,7.1,56.3,MEDIUM,143,0.9363,2,True,32,61.6,60,76,16,0,0,1,0,poor drainage,minor visual anomaly; poor drainage.,3.0,False,LOW,False,4.51,21,LOW,False
EVT-0008586,2026-06-06,AST-000323,Engineering,Bridge/Culvert,structural route continuity,BUA,BARADWAR,SECR,Chhattisgarh,SEC-BUA-JDDA,11.8,68.4,HIGH,59,0.6976,3,True,33,55.5,90,142,52,0,0,0,0,scour/erosion concern,repeated functional abnormality; scour/erosion concern.,1.9,True,HIGH,False,5.88,59,HIGH,False
EVT-0008587,2026-06-06,AST-000222,Engineering,Rail/Track Section,direct train running safety,MJHR,MAJHIARI,NCR,Uttar Pradesh,SEC-MJHR-SRJ,5.1,68.3,HIGH,109,0.8564,2,True,44,60.2,30,77,47,0,0,0,0,corrugation/wear,intermittent abnormality; corrugation/wear.,2.1,True,MEDIUM,False,4.45,37,MEDIUM,False
EVT-0008588,2026-06-06,AST-001841,S&T,Point Machine,route setting,JJG,JiaGanj,ER,West Bengal,SEC-JJG-ACLE,6.7,67.2,HIGH,18,0.3888,2,False,11,46.2,14,40,26,1,1,1,0,detection failure,clear degradation; detection failure.,2.4,True,MEDIUM,False,3.82,30,MEDIUM,False
EVT-0008589,2026-06-06,AST-003282,S&T,Colour Light Signal,movement authority indication,UTR,UTRAHTIA,NER,Uttar Pradesh,SEC-UTR-BHAW,15.0,84.6,CRITICAL,116,0.8744,5,True,63,77.2,30,347,317,1,1,1,0,LED aspect partial failure,significant defect observed; LED aspect partial failure.,4.0,False,HIGH,True,4.38,58,HIGH,False
EVT-0008590,2026-06-06,AST-001832,Engineering,Ballast/Formation Zone,track geometry and drainage,DTE,DEULTI,SER,West Bengal,SEC-DTE-GGTA,8.3,65.4,HIGH,182,0.9764,3,True,91,70.1,60,125,65,0,0,0,0,formation settlement,repeated functional abnormality; formation settlement.,6.7,False,HIGH,True,7.08,53,HIGH,True
EVT-0008591,2026-06-06,AST-001755,Engineering,Sleeper/Fastening Zone,track gauge and stability,BNDA,BANDA JN,NCR,Uttar Pradesh,SEC-BNDA-DWI,6.9,57.3,MEDIUM,28,0.4996,3,True,10,41.8,30,58,28,0,0,0,0,missing/loose fastening,clear degradation; missing/loose fastening.,2.6,True,MEDIUM,False,5.09,45,MEDIUM,False
EVT-0008592,2026-06-06,AST-002403,Traction,Section Insulator,electrical sectioning,SDAH,KOLKATA SEALDAH,ER,West Bengal,SEC-SDAH-SGBA,3.2,65.5,HIGH,71,0.7384,9,True,27,65.0,30,325,295,0,0,1,1,flashover marks,repeated functional abnormality; flashover marks.,10.1,False,HIGH,False,0.98,45,MEDIUM,False
EVT-0008593,2026-06-06,AST-003374,S&T,Interlocked Level Crossing,road-rail protection,BMKJ,BHIMKHOJ,SECR,Chhattisgarh,SEC-BMKJ-BGBR,7.2,71.6,HIGH,25,0.4738,2,False,14,52.0,14,7,0,0,0,0,0,warning indication fault,early wear indication; warning indication fault.,2.7,False,LOW,False,3.58,25,LOW,False
EVT-0008594,2026-06-06,AST-002343,S&T,Colour Light Signal,movement authority indication,PP,PURANPUR,NER,Uttar Pradesh,SEC-PP-UDKN,4.7,69.5,HIGH,23,0.4513,4,True,10,46.2,30,43,13,0,1,2,1,LED aspect partial failure,clear degradation; LED aspect partial failure.,2.4,False,MEDIUM,False,2.29,41,MEDIUM,False
EVT-0008595,2026-06-06,AST-000582,S&T,Colour Light Signal,movement authority indication,BAE,BALIAKHERI,NR,Uttar Pradesh,SEC-BAE-SRE,8.8,81.9,CRITICAL,103,0.8368,3,True,47,66.5,30,31,1,0,0,0,0,incorrect aspect indication,clear degradation; incorrect aspect indication.,2.9,True,MEDIUM,False,4.41,31,MEDIUM,False
EVT-0008596,2026-06-07,AST-003110,Engineering,Points & Crossing,route setting and derailment prevention,MIA,MANIA,NCR,Rajasthan,SEC-MIA-DHO,3.3,87.9,CRITICAL,155,0.9499,2,False,111,82.2,14,68,54,0,1,2,1,point misalignment,major degradation; point misalignment.,5.3,False,HIGH,False,5.71,50,HIGH,False
EVT-0008597,2026-06-07,AST-001866,S&T,Interlocked Level Crossing,road-rail protection,RLP,HARLAPUR,SWR,Karnataka,SEC-RLP-SOQ,5.6,66.6,HIGH,28,0.4996,2,False,15,52.1,14,19,5,0,0,0,0,gate detection fault,intermittent abnormality; gate detection fault.,5.2,False,MEDIUM,False,3.29,30,MEDIUM,False
EVT-0008598,2026-06-07,AST-001358,S&T,Electronic Interlocking,route locking and conflict prevention,KXH,KAPURTHALA,NR,Punjab,SEC-KXH-RCF,4.1,71.4,HIGH,8,0.2316,2,False,4,38.6,30,81,51,0,0,0,0,route setting anomaly,intermittent abnormality; route setting anomaly.,6.2,True,MEDIUM,False,2.08,38,MEDIUM,False
EVT-0008599,2026-06-07,AST-000657,Engineering,Sleeper/Fastening Zone,track gauge and stability,BKP,BAKHTIYARPUR JN,ECR,Bihar,SEC-BKP-TKBG,18.3,74.5,HIGH,141,0.9315,5,True,55,77.9,30,67,37,0,0,0,0,missing/loose fastening,minor visual anomaly; missing/loose fastening.,2.1,False,LOW,False,5.41,45,MEDIUM,False
EVT-0008600,2026-06-07,AST-001533,S&T,Electronic Interlocking,route locking and conflict prevention,HDA,HIRNODA,NWR,Rajasthan,SEC-HDA-DHND,5.1,91.1,CRITICAL,104,0.8436,2,False,68,77.2,30,41,11,0,0,0,0,I/O module fault,clear degradation; I/O module fault.,6.8,True,MEDIUM,False,7.55,48,MEDIUM,False
EVT-0008601,2026-06-07,AST-001767,S&T,Point Machine,route setting,SFK,SIKIR,ECoR,Orissa,SEC-SFK-TIG,3.4,75.3,HIGH,31,0.5219,2,False,19,55.5,14,404,390,0,0,0,0,mechanical wear,clear degradation; mechanical wear.,3.7,False,MEDIUM,False,5.39,50,HIGH,True
EVT-0008602,2026-06-07,AST-000091,S&T,Electronic Interlocking,route locking and conflict prevention,GDKP,GHUNDANKHAPA,CR,Madhya Pradesh,SEC-GDKP-TEO,11.8,88.5,CRITICAL,125,0.895,2,False,83,79.4,30,382,352,0,0,0,0,route setting anomaly,intermittent abnormality; route setting anomaly.,5.5,False,MEDIUM,False,3.83,52,HIGH,False
EVT-0008603,2026-06-07,AST-003312,Traction,Circuit Breaker/Interrupter,traction protection and isolation,SZZ,SABIRA,SER,Odisha,SEC-SZZ-MKO,12.4,79.1,CRITICAL,113,0.8654,2,False,84,75.4,30,99,69,0,0,2,2,mechanism sluggishness,complete or near-complete functional failure; mechanism sluggishness.,4.7,True,CRITICAL,True,9.98,76,CRITICAL,True
EVT-0008604,2026-06-07,AST-003225,Traction,OHE Contact/Catenary,traction power collection,CDAE,CHANDANPUR,ER,West Bengal,SEC-CDAE-PBZ,4.4,72.8,HIGH,132,0.9117,2,True,75,64.3,30,211,181,0,0,0,0,sag/height deviation,significant defect observed; sag/height deviation.,3.4,True,HIGH,True,4.76,44,MEDIUM,True
EVT-0008605,2026-06-07,AST-003188,S&T,Colour Light Signal,movement authority indication,DGX,Dagaon,NFR,Assam,SEC-DGX-JRX,3.6,59.3,MEDIUM,2,0.0714,2,False,1,26.8,30,218,188,0,0,2,1,incorrect aspect indication,significant defect observed; incorrect aspect indication.,4.4,False,HIGH,True,5.13,46,MEDIUM,False
EVT-0008606,2026-06-07,AST-000806,S&T,Electronic Interlocking,route locking and conflict prevention,SBB,SAHIBABAD,NR,Delhi NCT,SEC-SBB-DSBP,14.1,89.9,CRITICAL,285,0.9996,6,True,162,85.5,30,4,0,0,0,0,0,I/O module fault,intermittent abnormality; I/O module fault.,4.4,False,MEDIUM,False,6.39,49,MEDIUM,False
EVT-0008607,2026-06-07,AST-000684,S&T,Colour Light Signal,movement authority indication,KEX,KHEKRA,NR,Uttar Pradesh,SEC-KEX-FAP,9.7,68.5,HIGH,16,0.3658,2,False,10,45.2,30,70,40,0,0,0,0,aspect colour abnormality,clear degradation; aspect colour abnormality.,1.9,False,MEDIUM,False,4.0,42,MEDIUM,False
EVT-0008608,2026-06-07,AST-003088,Engineering,Rail/Track Section,direct train running safety,HRT,Harnaut,ECR,Bihar,SEC-HRT-WENA,5.5,60.5,HIGH,14,0.3381,2,False,7,41.7,30,62,32,0,0,0,0,weld defect,measurable deterioration; weld defect.,1.9,False,MEDIUM,True,5.81,31,MEDIUM,False
EVT-0008609,2026-06-07,AST-001266,S&T,Axle Counter,train detection,DLR,DULLAHAPUR,NER,Uttar Pradesh,SEC-DLR-NAKD,19.8,74.8,HIGH,36,0.5623,2,False,24,57.6,30,17,0,1,1,1,0,reset recurrence,intermittent abnormality; reset recurrence.,1.6,False,MEDIUM,False,5.34,45,MEDIUM,False
EVT-0008610,2026-06-07,AST-000389,Traction,Circuit Breaker/Interrupter,traction protection and isolation,DDMT,DARIMETA,SECR,Madhya Pradesh,SEC-DDMT-PAR,10.2,81.1,CRITICAL,125,0.895,2,False,77,77.5,30,134,104,0,1,3,1,mechanism sluggishness,intermittent abnormality; mechanism sluggishness.,1.2,True,MEDIUM,False,5.54,55,HIGH,True
EVT-0008611,2026-06-07,AST-000512,Traction,Circuit Breaker/Interrupter,traction protection and isolation,BKLA,BAKULHA,NER,Bihar,SEC-BKLA-SIP,10.4,69.9,HIGH,54,0.6777,2,False,33,62.7,30,450,420,0,0,1,0,trip recurrence,major degradation; trip recurrence.,2.3,False,HIGH,True,7.66,51,HIGH,True
EVT-0008612,2026-06-07,AST-003047,Traction,Section Insulator,electrical sectioning,HOL,HOL,CR,Maharashtra,SEC-HOL-NDN,11.5,53.4,MEDIUM,45,0.6288,2,True,19,43.9,30,39,9,0,1,1,1,insulator chipping,significant defect observed; insulator chipping.,5.8,True,HIGH,True,4.77,57,HIGH,False
EVT-0008613,2026-06-07,AST-002728,S&T,Track Circuit,train detection,DWP,DWARAPUDI,SCR,Andhra Pradesh,SEC-DWP-APT,12.8,87.1,CRITICAL,146,0.9392,2,False,112,81.4,30,75,45,0,1,3,2,insulation degradation,significant defect observed; insulation degradation.,5.3,True,HIGH,True,4.82,68,HIGH,True
EVT-0008614,2026-06-07,AST-001033,S&T,Axle Counter,train detection,AB,AMBUR,SR,Tamil Nadu,SEC-AB-PCKM,10.4,79.4,CRITICAL,160,0.9544,2,False,119,80.3,30,28,0,0,0,0,0,evaluator communication fault,intermittent abnormality; evaluator communication fault.,2.6,False,MEDIUM,False,3.11,48,MEDIUM,False
EVT-0008615,2026-06-07,AST-001942,Traction,OHE Contact/Catenary,traction power collection,KNPL,Kandanur Puduvayal,SR,Tamil Nadu,SEC-KNPL-VMM,5.1,48.6,MEDIUM,6,0.1827,2,True,2,18.2,30,260,230,0,0,0,0,hot spot indication,slight deviation observed; hot spot indication.,3.4,True,LOW,False,5.38,26,LOW,False
EVT-0008616,2026-06-07,AST-000865,Engineering,Ballast/Formation Zone,track geometry and drainage,BSDA,BANIYA SANDA DHORA,NWR,Rajasthan,SEC-BSDA-BUT,12.7,40.5,LOW,18,0.3888,2,True,6,27.5,60,55,0,0,0,0,0,poor drainage,intermittent abnormality; poor drainage.,9.5,False,MEDIUM,False,5.82,28,LOW,False
EVT-0008617,2026-06-08,AST-000075,Traction,Section Insulator,electrical sectioning,TJ,THANJAVUR,SR,Tamil Nadu,SEC-TJ-TT,12.3,64.4,HIGH,30,0.5148,4,True,11,48.4,30,83,53,0,0,0,0,flashover marks,clear degradation; flashover marks.,4.1,True,MEDIUM,False,2.58,36,MEDIUM,False
EVT-0008618,2026-06-08,AST-000404,Traction,Section Insulator,electrical sectioning,KCG,KACHEGUDA,SCR,Andhra Pradesh,SEC-KCG-MXT,5.2,69.7,HIGH,114,0.87,3,True,42,65.3,30,171,141,0,0,0,0,alignment deviation,intermittent abnormality; alignment deviation.,1.7,True,MEDIUM,False,4.88,39,MEDIUM,False
EVT-0008619,2026-06-08,AST-001911,Traction,Cantilever Assembly,OHE geometry,KPTO,KARANPUR ATO,ER,Jharkhand,SEC-KPTO-TLJ,5.3,52.7,MEDIUM,13,0.3145,6,True,7,38.5,30,408,378,0,0,0,0,insulator crack,significant defect observed; insulator crack.,9.7,False,HIGH,False,4.21,52,HIGH,False
EVT-0008620,2026-06-08,AST-000956,Engineering,Rail/Track Section,direct train running safety,DSA,DELHI SHAHDARA,NR,Delhi NCT,SEC-DSA-VVB,11.9,73.2,HIGH,104,0.8436,4,True,36,68.7,30,304,274,0,0,0,0,corrugation/wear,measurable deterioration; corrugation/wear.,3.2,True,MEDIUM,False,6.65,51,HIGH,True
EVT-0008621,2026-06-08,AST-000119,Engineering,Bridge/Culvert,structural route continuity,MLAR,MALANPUR,NCR,Madhya Pradesh,SEC-MLAR-RAKL,8.1,55.9,MEDIUM,8,0.2316,3,True,4,26.7,90,48,0,0,1,1,1,bearing distress,intermittent abnormality; bearing distress.,3.7,False,MEDIUM,False,3.33,31,MEDIUM,False
EVT-0008622,2026-06-08,AST-001933,Engineering,Points & Crossing,route setting and derailment prevention,KKK,Khakharia,WR,Gujarat,SEC-KKK-VDV,6.0,60.7,HIGH,4,0.1298,2,False,2,30.3,14,21,7,0,0,0,0,switch rail gap,major degradation; switch rail gap.,3.7,False,HIGH,True,3.55,26,LOW,False
EVT-0008623,2026-06-08,AST-000319,S&T,Colour Light Signal,movement authority indication,MKC,MAKSI,SER,Jharkhand,SEC-MKC-DON,3.8,80.1,CRITICAL,77,0.7614,5,True,34,69.9,30,45,15,0,0,0,0,aspect colour abnormality,intermittent abnormality; aspect colour abnormality.,3.2,False,MEDIUM,False,4.59,42,MEDIUM,False
EVT-0008624,2026-06-08,AST-002362,S&T,Colour Light Signal,movement authority indication,BST,BASTI,NER,Uttar Pradesh,SEC-BST-ORW,12.4,74.4,HIGH,101,0.8329,3,True,38,64.4,30,73,43,0,0,0,0,incorrect aspect indication,clear degradation; incorrect aspect indication.,0.9,True,MEDIUM,False,3.45,33,MEDIUM,True
EVT-0008625,2026-06-08,AST-003014,S&T,Axle Counter,train detection,BHBT,BLOCK HUT BASANTPUR,NR,Jammu and Kashmir,SEC-BHBT-VJPJ,2.7,67.1,HIGH,15,0.3474,7,True,5,43.9,30,69,39,1,1,1,1,count mismatch,measurable deterioration; count mismatch.,1.7,True,MEDIUM,False,6.22,31,MEDIUM,False
EVT-0008626,2026-06-08,AST-000930,S&T,Track Circuit,train detection,BIS,BISWA BRIDGE,CR,Madhya Pradesh,SEC-BIS-WADO,0.7,82.4,CRITICAL,89,0.8009,2,False,64,72.6,30,251,221,0,0,0,0,loss of shunt,major degradation; loss of shunt.,4.9,False,HIGH,True,4.84,72,CRITICAL,True
EVT-0008627,2026-06-08,AST-001451,Traction,Traction Substation,traction power supply,MXJ,MANGURJAN,NFR,West Bengal,SEC-MXJ-TMH,16.1,81.6,CRITICAL,123,0.8883,2,False,84,77.3,30,473,443,0,0,2,1,DGA anomaly,significant defect observed; DGA anomaly.,5.8,True,HIGH,True,5.14,59,HIGH,True
EVT-0008628,2026-06-08,AST-000609,S&T,Electronic Interlocking,route locking and conflict prevention,GR,GULBARGA,SCR,Karnataka,SEC-GR-HQR,5.2,80.5,CRITICAL,65,0.7188,2,False,44,67.7,30,425,395,0,0,0,0,route setting anomaly,clear degradation; route setting anomaly.,3.1,False,MEDIUM,True,2.69,39,MEDIUM,False
EVT-0008629,2026-06-08,AST-002589,S&T,Electronic Interlocking,route locking and conflict prevention,MEP,MAHIDPUR ROAD,WR,Madhya Pradesh,SEC-MEP-RLK,8.5,87.1,CRITICAL,100,0.8298,2,False,71,75.4,30,182,152,0,0,1,1,route setting anomaly,significant defect observed; route setting anomaly.,4.3,True,HIGH,True,4.41,68,HIGH,True
EVT-0008630,2026-06-08,AST-003397,Engineering,Ballast/Formation Zone,track geometry and drainage,NZD,NUZVID,SCR,Andhra Pradesh,SEC-NZD-VRVL,12.2,58.1,MEDIUM,128,0.9012,2,True,50,60.1,60,513,453,0,0,0,0,ballast fouling,repeated functional abnormality; ballast fouling.,1.4,False,HIGH,True,4.7,61,HIGH,True
EVT-0008631,2026-06-08,AST-002030,Engineering,Sleeper/Fastening Zone,track gauge and stability,CKI,CHALAKUDI,SR,Kerala,SEC-CKI-DINR,21.5,70.7,HIGH,162,0.9566,2,True,73,66.3,30,151,121,0,0,0,0,missing/loose fastening,repeated functional abnormality; missing/loose fastening.,5.5,False,HIGH,False,8.11,64,HIGH,True
EVT-0008632,2026-06-08,AST-000033,Engineering,Rail/Track Section,direct train running safety,BGJT,Bagha Jatin,ER,West Bengal,SEC-BGJT-GIA,12.0,60.5,HIGH,9,0.241,2,False,5,36.4,30,82,52,0,0,0,0,rail crack indication,clear degradation; rail crack indication.,1.3,True,MEDIUM,False,4.0,23,LOW,False
EVT-0008633,2026-06-08,AST-001072,Engineering,Ballast/Formation Zone,track geometry and drainage,CTW,Chhintanwala,NR,Punjab,SEC-CTW-KKRL,16.7,41.0,LOW,21,0.4264,2,True,3,29.7,60,62,2,0,0,0,0,ballast fouling,early wear indication; ballast fouling.,1.5,False,LOW,False,2.78,13,LOW,False
EVT-0008634,2026-06-08,AST-000113,S&T,Point Machine,route setting,AAG,ANGAR,CR,Maharashtra,SEC-AAG-WKA,14.4,82.1,CRITICAL,73,0.7498,2,False,49,69.8,14,305,291,0,0,2,1,motor current abnormality,significant defect observed; motor current abnormality.,9.0,True,HIGH,True,6.1,52,HIGH,False
EVT-0008635,2026-06-08,AST-001008,Traction,Cantilever Assembly,OHE geometry,AJNI,AJNI,SECR,Maharashtra,SEC-AJNI-KRI,5.9,67.8,HIGH,189,0.9836,2,True,83,67.0,30,5,0,1,1,3,2,insulator crack,major degradation; insulator crack.,12.4,True,HIGH,False,5.62,45,MEDIUM,False
EVT-0008636,2026-06-08,AST-000323,Engineering,Bridge/Culvert,structural route continuity,BUA,BARADWAR,SECR,Chhattisgarh,SEC-BUA-JDDA,11.8,68.4,HIGH,59,0.6976,3,True,27,55.5,90,144,54,0,0,0,0,structural crack indication,major degradation; structural crack indication.,2.4,False,HIGH,False,8.36,51,HIGH,True
EVT-0008637,2026-06-09,AST-001094,Traction,Feeder/Return Conductor,traction current path,JALD,JALIYA DEVANI,WR,Gujarat,SEC-JALD-WTJ,10.0,56.9,MEDIUM,50,0.6539,3,True,18,50.2,60,191,131,0,0,0,0,connection looseness,significant defect observed; connection looseness.,8.9,True,HIGH,True,6.5,34,MEDIUM,False
EVT-0008638,2026-06-09,AST-002537,Traction,Section Insulator,electrical sectioning,APTA,APTA,CR,Maharashtra,SEC-APTA-RSYI,24.9,64.2,HIGH,50,0.6539,4,True,23,56.0,30,296,266,0,1,1,1,flashover marks,repeated functional abnormality; flashover marks.,7.1,True,HIGH,False,6.75,72,CRITICAL,True
EVT-0008639,2026-06-09,AST-001625,S&T,Point Machine,route setting,MTNL,MUTTARASANALLUR,SR,Tamil Nadu,SEC-MTNL-MKY,5.0,75.5,HIGH,24,0.4655,2,False,15,52.5,14,23,9,1,1,1,0,mechanical wear,clear degradation; mechanical wear.,7.4,True,MEDIUM,True,3.36,40,MEDIUM,False
EVT-0008640,2026-06-09,AST-002671,Traction,Cantilever Assembly,OHE geometry,DURP,Durgapuri,NCR,Madhya Pradesh,SEC-DURP-KJP,15.5,40.5,LOW,1,0.0163,3,True,0,11.0,30,74,44,0,0,0,0,fitting looseness,measurable deterioration; fitting looseness.,4.8,True,MEDIUM,False,4.53,8,LOW,False
EVT-0008641,2026-06-09,AST-003080,Traction,OHE Contact/Catenary,traction power collection,GGB,GARHMUKTESAR BR,NR,Uttar Pradesh,SEC-GGB-SMBL,21.7,72.3,HIGH,87,0.7933,4,True,53,65.7,30,11,0,1,2,2,2,wire strand damage,repeated functional abnormality; wire strand damage.,1.7,False,HIGH,False,4.8,47,MEDIUM,True
EVT-0008642,2026-06-09,AST-002865,Engineering,Ballast/Formation Zone,track geometry and drainage,SGWF,WHITE FIELD SATELLITE,SWR,Karnataka,SEC-SGWF-WFD,2.8,36.9,LOW,2,0.0714,17,True,1,21.2,60,57,0,0,0,0,0,ballast fouling,measurable deterioration; ballast fouling.,2.4,True,MEDIUM,False,3.7,21,LOW,False
EVT-0008643,2026-06-09,AST-000082,Traction,Traction Substation,traction power supply,HAQ,HASTAVARMU,SCR,Andhra Pradesh,SEC-HAQ-RJP,2.7,65.0,HIGH,28,0.4996,2,False,16,51.7,30,192,162,0,0,0,0,cooling system degradation,measurable deterioration; cooling system degradation.,2.0,True,MEDIUM,False,5.56,43,MEDIUM,False
EVT-0008644,2026-06-09,AST-002244,Traction,OHE Contact/Catenary,traction power collection,GDQ,GODAMGURA,SCR,Andhra Pradesh,SEC-GDQ-MWY,3.3,67.3,HIGH,47,0.6354,2,True,14,47.8,30,18,0,0,0,0,0,contact wire wear,minor visual anomaly; contact wire wear.,3.1,False,LOW,False,3.45,28,LOW,False
EVT-0008645,2026-06-09,AST-002588,Engineering,Bridge/Culvert,structural route continuity,DCX,DHANICHHA,NER,Uttar Pradesh,SEC-DCX-KMS,7.6,70.9,HIGH,109,0.8564,2,True,57,60.8,90,49,0,0,1,1,1,scour/erosion concern,repeated functional abnormality; scour/erosion concern.,5.9,True,HIGH,False,5.97,51,HIGH,False
EVT-0008646,2026-06-09,AST-002695,S&T,Axle Counter,train detection,MXA,MARAUDA,SECR,Chhattisgarh,SEC-MXA-BQR,11.9,67.8,HIGH,11,0.2819,4,True,4,36.5,30,52,22,0,0,0,0,evaluator communication fault,clear degradation; evaluator communication fault.,10.0,True,MEDIUM,False,4.54,24,LOW,False
EVT-0008647,2026-06-10,AST-001921,Engineering,Points & Crossing,route setting and derailment prevention,SBPD,SAMBALPUR ROAD,SER,Orissa,SEC-SBPD-SBP,12.9,76.1,HIGH,49,0.6472,13,True,19,62.6,14,39,25,0,0,1,0,point misalignment,clear degradation; point misalignment.,2.6,False,MEDIUM,False,6.64,29,LOW,False
EVT-0008648,2026-06-10,AST-002149,Traction,Section Insulator,electrical sectioning,KDHA,KARCHHA,WR,Madhya Pradesh,SEC-KDHA-UDM,12.9,64.0,HIGH,45,0.6288,2,True,12,46.6,30,6,0,0,0,0,0,insulator chipping,minor visual anomaly; insulator chipping.,1.4,False,LOW,False,1.82,22,LOW,False
EVT-0008649,2026-06-10,AST-001057,Engineering,Rail/Track Section,direct train running safety,CKI,CHALAKUDI,SR,Kerala,SEC-CKI-IJK,2.4,70.0,HIGH,162,0.9566,2,True,58,66.1,30,279,249,0,0,1,0,corrugation/wear,intermittent abnormality; corrugation/wear.,11.1,True,MEDIUM,True,6.91,34,MEDIUM,False
EVT-0008650,2026-06-10,AST-001644,Engineering,Level Crossing Surface,road-rail interface,BNDA,BANDA JN,NCR,Uttar Pradesh,SEC-BNDA-DWI,4.2,56.0,MEDIUM,36,0.5623,3,True,18,44.9,30,216,186,0,0,1,1,flange-way obstruction,severe physical/electrical distress; flange-way obstruction.,14.6,True,CRITICAL,True,8.99,70,HIGH,True
EVT-0008651,2026-06-10,AST-002993,Engineering,Level Crossing Surface,road-rail interface,RVT,Revelganj Ghat,NER,Bihar,SEC-RVT-JNX,1.1,56.2,MEDIUM,36,0.5623,2,False,14,53.0,30,207,177,0,0,0,0,approach settlement,minor visual anomaly; approach settlement.,2.3,False,LOW,False,5.0,21,LOW,False
EVT-0008652,2026-06-10,AST-001237,S&T,Point Machine,route setting,RGO,ROTEGAON,SCR,Maharashtra,SEC-RGO-PSD,2.8,70.1,HIGH,42,0.6015,3,True,17,50.6,14,57,43,0,0,1,1,mechanical wear,measurable deterioration; mechanical wear.,2.3,False,MEDIUM,False,4.06,33,MEDIUM,False
EVT-0008653,2026-06-10,AST-001483,Engineering,Points & Crossing,route setting and derailment prevention,SVNR,SAVANUR,SWR,Karnataka,SEC-SVNR-YLG,9.0,74.4,HIGH,50,0.6539,2,False,31,62.6,14,101,87,0,0,0,0,stretcher bar wear,repeated functional abnormality; stretcher bar wear.,2.7,True,HIGH,True,5.77,58,HIGH,False
