event_id,task_id,event_date,asset_id,department,asset_type,safety_function,station_code,station_name,zone,state,section_id,asset_age_years,asset_criticality_score,asset_criticality,scheduled_services_count_proxy,network_neighbor_degree,alternative_route_available,affected_services_if_blocked,maintenance_interval_days,days_since_last_maintenance,maintenance_overdue_days,failures_last_30d,failures_last_90d,failures_last_365d,same_defect_recurrences_365d,defect_type,officer_observation,defect_duration_days,inspection_image_available,defect_severity_label,real_section_code,real_daily_train_count,real_criticality_score,is_real_traffic_data
EVT-0007652,EVT-0007652,2026-04-13,AST-001799,Traction,Circuit Breaker/Interrupter,traction protection and isolation,IAM,Mai Halt,?,Bihar,SEC-IAM-NZP,2.1,56.6,MEDIUM,3,2,False,2,30,8,0,0,0,0,0,contact wear,clear degradation; contact wear.,2.3,False,MEDIUM,IAM_JHDC,6,0.3673,True
EVT-0007653,EVT-0007653,2026-04-13,AST-000812,Engineering,Rail/Track Section,direct train running safety,CAI,CHANPATIA,ECR,Bihar,SEC-CAI-KUMB,18.1,63.6,HIGH,33,3,True,14,30,342,312,0,0,1,0,surface shelling/squat,major degradation; surface shelling/squat.,2.3,False,HIGH,SAHI_CAI,4,0.3038,True
EVT-0007654,EVT-0007654,2026-04-13,AST-000965,S&T,Track Circuit,train detection,KGFR,KATHGHAR RIGHT BANK,NER,Uttar Pradesh,SEC-KGFR-KGFE,3.4,82.2,CRITICAL,158,4,True,79,30,11,0,0,0,0,0,false occupancy,intermittent abnormality; false occupancy.,1.4,True,MEDIUM,SYNTHETIC_FALLBACK,158,0.8220000000000001,False
EVT-0007655,EVT-0007655,2026-04-13,AST-001356,Engineering,Level Crossing Surface,road-rail interface,CLHT,CHULHETA,WCR,Madhya Pradesh,SEC-CLHT-BET,3.0,47.8,MEDIUM,25,3,True,10,30,148,118,0,0,0,0,approach settlement,severe physical/electrical distress; approach settlement.,3.3,True,CRITICAL,SYNTHETIC_FALLBACK,25,0.478,False
EVT-0007656,EVT-0007656,2026-04-13,AST-002913,Engineering,Level Crossing Surface,road-rail interface,BIP,BAHILPURWA,NCR,Uttar Pradesh,SEC-BIP-OHAN,19.4,48.4,MEDIUM,26,3,True,7,30,38,8,0,0,0,0,approach settlement,clear degradation; approach settlement.,3.6,True,MEDIUM,KHOH_BIP,2,0.2074,True
EVT-0007657,EVT-0007657,2026-04-13,AST-002514,S&T,Colour Light Signal,movement authority indication,BWZ,Baddowal,NR,Punjab,SEC-BWZ-BQH,6.3,68.7,HIGH,10,2,False,7,30,59,29,0,0,0,0,aspect colour abnormality,intermittent abnormality; aspect colour abnormality.,2.9,True,MEDIUM,BWZ_MLX,1,0.1308,True
EVT-0007658,EVT-0007658,2026-04-13,AST-001075,Engineering,Level Crossing Surface,road-rail interface,TKYR,TIKARIA,WCR,Madhya Pradesh,SEC-TKYR-EDA,2.1,61.5,HIGH,109,3,True,35,30,17,0,0,0,0,0,approach settlement,intermittent abnormality; approach settlement.,3.3,True,MEDIUM,MKD_TKYR,3,0.2616,True
EVT-0007659,EVT-0007659,2026-04-13,AST-001791,S&T,Colour Light Signal,movement authority indication,BRAM,BALARAMAPURAM,SR,Kerala,SEC-BRAM-NYY,7.8,75.5,HIGH,36,2,False,25,30,13,0,0,0,0,0,signal dark/intermittent,repeated functional abnormality; signal dark/intermittent.,12.8,True,HIGH,NYY_BRAM,6,0.3673,True
EVT-0007660,EVT-0007660,2026-04-13,AST-000569,Engineering,Sleeper/Fastening Zone,track gauge and stability,DKDE,DANKAUR,NR,Uttar Pradesh,SEC-DKDE-WAIR,4.1,65.4,HIGH,126,2,True,76,30,48,18,0,0,2,1,broken sleeper cluster,unsafe/fail-state indication; broken sleeper cluster.,1.4,False,CRITICAL,DKDE_AJR,11,0.469,True
EVT-0007661,EVT-0007661,2026-04-13,AST-003168,Engineering,Points & Crossing,route setting and derailment prevention,TRVL,TIRUVALLA,SR,Kerala,SEC-TRVL-CGY,11.2,80.8,CRITICAL,82,2,False,49,14,22,8,0,0,0,0,switch rail gap,intermittent abnormality; switch rail gap.,5.4,False,MEDIUM,TRVL_CGY,26,0.6221,True
EVT-0007662,EVT-0007662,2026-04-13,AST-002635,Engineering,Bridge/Culvert,structural route continuity,KRL,KOTARLIA,SECR,Chhattisgarh,SEC-KRL-RIG,23.3,70.9,HIGH,57,2,True,34,90,116,26,0,0,1,0,scour/erosion concern,major degradation; scour/erosion concern.,5.8,False,HIGH,KRL_RIG,4,0.3038,True
EVT-0007663,EVT-0007663,2026-04-13,AST-003393,S&T,Interlocked Level Crossing,road-rail protection,MSF,CHENNAI FORT,SR,Tamil Nadu,SEC-MSF-MPKT,12.4,77.8,HIGH,157,3,True,77,14,19,5,0,0,0,0,boom locking fault,unsafe/fail-state indication; boom locking fault.,1.3,True,CRITICAL,MSF_MSB,32,0.6599,True
EVT-0007664,EVT-0007664,2026-04-13,AST-000793,Engineering,Level Crossing Surface,road-rail interface,TAR,THARSA,SECR,Maharashtra,SEC-TAR-RRL,8.2,67.6,HIGH,81,2,False,36,30,35,5,0,0,0,0,road surface degradation,minor visual anomaly; road surface degradation.,2.0,False,LOW,TAR_RRL,6,0.3673,True
EVT-0007665,EVT-0007665,2026-04-13,AST-001991,Engineering,Ballast/Formation Zone,track geometry and drainage,KEY,KAGANKARAI,SWR,Tamil Nadu,SEC-KEY-KNNT,3.4,54.9,MEDIUM,125,3,True,42,60,112,52,0,0,0,0,ballast fouling,early wear indication; ballast fouling.,3.2,False,LOW,TPT_KEY,4,0.3038,True
EVT-0007666,EVT-0007666,2026-04-13,AST-001547,S&T,Electronic Interlocking,route locking and conflict prevention,CGLA,Changotola,?,Madhya Pradesh,SEC-CGLA-NWA,6.7,64.7,HIGH,1,2,False,1,30,146,116,0,0,0,0,route setting anomaly,significant defect observed; route setting anomaly.,9.2,True,HIGH,SYNTHETIC_FALLBACK,1,0.647,False
EVT-0007667,EVT-0007667,2026-04-13,AST-003235,S&T,Colour Light Signal,movement authority indication,CNB,KANPUR CENTRAL,NCR,Uttar Pradesh,SEC-CNB-GOY,8.1,83.0,CRITICAL,298,6,True,196,30,211,181,0,0,1,0,incorrect aspect indication,severe physical/electrical distress; incorrect aspect indication.,5.1,True,CRITICAL,BZM_CNB,4,0.3038,True
EVT-0007668,EVT-0007668,2026-04-13,AST-001034,Engineering,Rail/Track Section,direct train running safety,BDW,BANDANWARA,NWR,Rajasthan,SEC-BDW-SGW,5.1,57.2,MEDIUM,22,2,True,7,30,35,5,0,0,0,0,rail crack indication,repeated functional abnormality; rail crack indication.,11.9,True,HIGH,BDW_BJNR,1,0.1308,True
EVT-0007669,EVT-0007669,2026-04-13,AST-001790,S&T,Interlocked Level Crossing,road-rail protection,PJK,PANJ KOSI,NR,Rajasthan,SEC-PJK-KLWL,9.8,66.2,HIGH,21,2,False,14,14,383,369,0,0,0,0,boom locking fault,repeated functional abnormality; boom locking fault.,2.3,True,HIGH,PJK_HMK,1,0.1308,True
EVT-0007670,EVT-0007670,2026-04-13,AST-002477,S&T,Colour Light Signal,movement authority indication,GA,GUDHA,NWR,Rajasthan,SEC-GA-SBR,12.7,72.6,HIGH,40,2,False,21,30,40,10,0,0,0,0,signal dark/intermittent,clear degradation; signal dark/intermittent.,4.5,True,MEDIUM,GVMR_GA,1,0.1308,True
EVT-0007671,EVT-0007671,2026-04-13,AST-002152,Engineering,Rail/Track Section,direct train running safety,DS,DASNA,NR,Uttar Pradesh,SEC-DS-PKW,11.4,71.9,HIGH,102,2,True,59,30,84,54,0,0,0,0,weld defect,repeated functional abnormality; weld defect.,3.1,True,HIGH,DS_MFH,1,0.1308,True
EVT-0007672,EVT-0007672,2026-04-14,AST-001133,S&T,Track Circuit,train detection,DGR,DURGAPUR,ER,West Bengal,SEC-DGR-RBH,9.4,87.9,CRITICAL,165,5,True,81,30,52,22,0,0,0,0,insulation degradation,significant defect observed; insulation degradation.,10.3,False,HIGH,DGR_ASN,40,0.7009,True
EVT-0007673,EVT-0007673,2026-04-14,AST-001234,S&T,Track Circuit,train detection,NZH,Nidaghatta,?,Karnataka,SEC-NZH-MAD,9.7,73.3,HIGH,35,2,False,21,30,119,89,0,0,0,0,insulation degradation,intermittent abnormality; insulation degradation.,1.4,True,MEDIUM,SYNTHETIC_FALLBACK,35,0.733,False
EVT-0007674,EVT-0007674,2026-04-14,AST-001148,Engineering,Rail/Track Section,direct train running safety,BRI,BHIRINGI,WCR,Madhya Pradesh,SEC-BRI-MUO,4.9,68.7,HIGH,139,2,True,48,30,22,0,0,0,0,0,weld defect,early wear indication; weld defect.,2.3,False,LOW,BRI_MUO,2,0.2074,True
EVT-0007675,EVT-0007675,2026-04-14,AST-001364,Engineering,Points & Crossing,route setting and derailment prevention,CJR,CHAMARAJ,WR,Gujarat,SEC-CJR-SUNR,11.9,77.8,HIGH,72,2,False,49,14,197,183,0,0,0,0,switch rail gap,major degradation; switch rail gap.,6.8,False,HIGH,CJR_DXR,2,0.2074,True
EVT-0007676,EVT-0007676,2026-04-14,AST-000915,S&T,Electronic Interlocking,route locking and conflict prevention,KSX,KOTSHILA,SER,West Bengal,SEC-KSX-BBDA,5.6,85.4,CRITICAL,74,5,True,37,30,223,193,0,0,1,0,route setting anomaly,major degradation; route setting anomaly.,6.0,True,HIGH,BKDR_KSX,5,0.3382,True
EVT-0007677,EVT-0007677,2026-04-14,AST-001492,Traction,Traction Substation,traction power supply,BMKI,BAPUDHAM MOTIHARI,ECR,Bihar,SEC-BMKI-MKI,7.0,67.1,HIGH,40,4,True,13,30,298,268,0,0,0,0,cooling system degradation,intermittent abnormality; cooling system degradation.,4.7,False,MEDIUM,BMKI_JDR,3,0.2616,True
EVT-0007678,EVT-0007678,2026-04-14,AST-001037,Engineering,Sleeper/Fastening Zone,track gauge and stability,MKK,KODAMBAKAM,SR,Tamil Nadu,SEC-MKK-NBK,21.1,66.9,HIGH,118,2,True,34,30,41,11,0,1,1,1,sleeper cracking,slight deviation observed; sleeper cracking.,1.2,False,LOW,NBK_MKK,137,0.93,True
EVT-0007679,EVT-0007679,2026-04-14,AST-002815,Traction,Section Insulator,electrical sectioning,CGV,CHINGAVANAM,SR,Kerala,SEC-CGV-CGY,10.8,67.5,HIGH,82,2,True,33,30,448,418,0,0,1,0,flashover marks,major degradation; flashover marks.,16.2,True,HIGH,CGV_KTYM,5,0.3382,True
EVT-0007680,EVT-0007680,2026-04-14,AST-003249,Engineering,Rail/Track Section,direct train running safety,AYU,ABHAYAPURI ASSAM,NFR,Assam,SEC-AYU-JPZ,10.1,65.3,HIGH,30,3,True,12,30,186,156,0,0,0,0,surface shelling/squat,repeated functional abnormality; surface shelling/squat.,4.6,True,HIGH,MZQ_AYU,2,0.2074,True
EVT-0007681,EVT-0007681,2026-04-14,AST-003208,Engineering,Bridge/Culvert,structural route continuity,KHRY,KHAIRAHI,NCR,Uttar Pradesh,SEC-KHRY-RBGJ,0.5,60.3,HIGH,18,4,True,5,90,77,0,0,0,0,0,scour/erosion concern,measurable deterioration; scour/erosion concern.,4.3,True,MEDIUM,RBGJ_KHRY,2,0.2074,True
EVT-0007682,EVT-0007682,2026-04-14,AST-003352,Engineering,Level Crossing Surface,road-rail interface,SLJ,SAKRIGALI JN,NFR,Bihar,SEC-SLJ-MJP,7.6,53.3,MEDIUM,22,5,True,8,30,40,10,0,0,0,0,flange-way obstruction,early wear indication; flange-way obstruction.,3.3,True,LOW,SLJ_SBG,11,0.469,True
EVT-0007683,EVT-0007683,2026-04-14,AST-003083,Traction,Section Insulator,electrical sectioning,KNPR,KENDRAPARA ROAD,ECoR,Orissa,SEC-KNPR-NRG,11.6,75.2,HIGH,119,8,True,62,30,23,0,0,0,0,0,flashover marks,major degradation; flashover marks.,3.8,True,HIGH,KNPR_MACR,5,0.3382,True
EVT-0007684,EVT-0007684,2026-04-14,AST-001772,S&T,Point Machine,route setting,TDW,TANDWAL,NR,Haryana,SEC-TDW-RAA,9.7,77.8,HIGH,88,2,False,65,14,5,0,0,0,0,0,locking obstruction,clear degradation; locking obstruction.,3.6,False,MEDIUM,RAA_TDW,7,0.3925,True
EVT-0007685,EVT-0007685,2026-04-14,AST-001425,S&T,Point Machine,route setting,VGL,VAGHLI,CR,Maharashtra,SEC-VGL-BFJ,15.5,84.9,CRITICAL,179,2,False,121,14,355,341,0,0,0,0,mechanical wear,intermittent abnormality; mechanical wear.,3.4,True,MEDIUM,KJ_VGL,2,0.2074,True
EVT-0007686,EVT-0007686,2026-04-14,AST-003016,Engineering,Rail/Track Section,direct train running safety,HRV,HARRAD,SECR,Madhya Pradesh,SEC-HRV-KTMA,8.7,54.5,MEDIUM,18,2,True,6,30,313,283,0,0,0,0,surface shelling/squat,repeated functional abnormality; surface shelling/squat.,2.6,True,HIGH,KTMA_HRV,9,0.4346,True
EVT-0007687,EVT-0007687,2026-04-15,AST-000645,S&T,Colour Light Signal,movement authority indication,GBK,GOPALPUR BALKDA,ECoR,Orissa,SEC-GBK-KTJI,35.0,88.2,CRITICAL,138,2,False,92,30,74,44,0,0,0,0,incorrect aspect indication,significant defect observed; incorrect aspect indication.,8.5,False,HIGH,GBK_CTC,1,0.1308,True
EVT-0007688,EVT-0007688,2026-04-15,AST-000971,Traction,Circuit Breaker/Interrupter,traction protection and isolation,HLDD,HALDI ROAD,NER,Uttarakhand,SEC-HLDD-RUPC,8.5,66.7,HIGH,16,2,False,9,30,433,403,0,0,0,0,contact wear,significant defect observed; contact wear.,7.0,True,HIGH,LKU_HLDD,3,0.2616,True
EVT-0007689,EVT-0007689,2026-04-15,AST-001773,Engineering,Points & Crossing,route setting and derailment prevention,NGT,NAGAPPATTINAM,SR,Tamil Nadu,SEC-NGT-APE,12.6,60.1,HIGH,12,3,True,4,14,40,26,0,0,0,0,point misalignment,major degradation; point misalignment.,5.2,False,HIGH,VLNK_NGT,5,0.3382,True
EVT-0007690,EVT-0007690,2026-04-15,AST-000975,S&T,Track Circuit,train detection,KY,KARELI,WCR,Madhya Pradesh,SEC-KY-KFY,14.0,82.7,CRITICAL,111,2,False,98,30,442,412,0,0,0,0,false occupancy,unsafe/fail-state indication; false occupancy.,2.8,True,CRITICAL,KY_BNE,1,0.1308,True
EVT-0007691,EVT-0007691,2026-04-15,AST-003199,Engineering,Level Crossing Surface,road-rail interface,BNR,BHAGWANPUR,ECR,Bihar,SEC-BNR-GRL,5.3,62.5,HIGH,88,3,True,30,30,321,291,0,0,0,0,road surface degradation,early wear indication; road surface degradation.,2.7,False,LOW,BNR_BNPT,4,0.3038,True
EVT-0007692,EVT-0007692,2026-04-15,AST-001232,Traction,Section Insulator,electrical sectioning,MWM,MALLESWARAM,SWR,Karnataka,SEC-MWM-YPR,6.6,69.2,HIGH,54,17,True,24,30,467,437,0,0,0,0,alignment deviation,major degradation; alignment deviation.,7.6,True,HIGH,MWM_YPR,13,0.4981,True
EVT-0007693,EVT-0007693,2026-04-15,AST-001514,Traction,Section Insulator,electrical sectioning,BSR,VASAI ROAD,WR,Maharashtra,SEC-BSR-NIG,8.5,70.5,HIGH,108,3,True,51,30,10,0,0,1,1,1,alignment deviation,intermittent abnormality; alignment deviation.,5.9,True,MEDIUM,ST_BSR,15,0.5233,True
EVT-0007694,EVT-0007694,2026-04-15,AST-002290,S&T,Axle Counter,train detection,NWU,NAVAPUR,WR,Gujarat,SEC-NWU-BBAI,5.7,76.3,HIGH,49,2,False,26,30,10,0,0,0,0,0,count mismatch,clear degradation; count mismatch.,4.4,False,MEDIUM,NWU_CPD,1,0.1308,True
EVT-0007695,EVT-0007695,2026-04-15,AST-001789,Traction,OHE Contact/Catenary,traction power collection,AKT,AKALTARA,SECR,Chhattisgarh,SEC-AKT-KTSH,2.8,65.1,HIGH,75,2,True,26,30,71,41,0,0,0,0,hot spot indication,measurable deterioration; hot spot indication.,8.4,False,MEDIUM,AKT_BSP,10,0.4526,True
EVT-0007696,EVT-0007696,2026-04-22,AST-000645,S&T,Colour Light Signal,movement authority indication,GBK,GOPALPUR BALKDA,ECoR,Orissa,SEC-GBK-KTJI,35.0,88.2,CRITICAL,138,2,False,83,30,74,44,0,0,0,0,LED aspect partial failure,clear degradation; LED aspect partial failure.,1.3,False,MEDIUM,GBK_CTC,1,0.1308,True
EVT-0007697,EVT-0007697,2026-04-15,AST-003327,Engineering,Ballast/Formation Zone,track geometry and drainage,KJJ,KODAVALURU,SCR,Andhra Pradesh,SEC-KJJ-TMC,9.1,57.6,MEDIUM,178,2,True,65,60,115,55,0,0,1,1,formation settlement,intermittent abnormality; formation settlement.,4.7,False,MEDIUM,KJJ_PGU,4,0.3038,True
EVT-0007698,EVT-0007698,2026-04-15,AST-001723,Engineering,Rail/Track Section,direct train running safety,HTE,HATIA,SER,Jharkhand,SEC-HTE-RNC,0.9,56.0,MEDIUM,4,13,True,1,30,100,70,0,0,1,1,corrugation/wear,clear degradation; corrugation/wear.,6.8,True,MEDIUM,HTE_GBX,3,0.2616,True
EVT-0007699,EVT-0007699,2026-04-16,AST-003314,S&T,Track Circuit,train detection,MYP,MUNDILYAMPAKKAM,SR,Tamil Nadu,SEC-MYP-VVN,6.9,80.5,CRITICAL,67,2,False,40,30,49,19,0,0,0,0,loss of shunt,clear degradation; loss of shunt.,4.0,True,MEDIUM,MYP_VVN,2,0.2074,True
EVT-0007700,EVT-0007700,2026-04-16,AST-001240,S&T,Axle Counter,train detection,CBF,COIMBATORE NORTH,SR,Tamil Nadu,SEC-CBF-CBE,5.6,77.6,HIGH,116,3,True,61,30,29,0,0,0,0,0,evaluator communication fault,measurable deterioration; evaluator communication fault.,9.2,False,MEDIUM,PLMD_CBF,5,0.3382,True
EVT-0007701,EVT-0007701,2026-04-16,AST-000789,Engineering,Level Crossing Surface,road-rail interface,MVO,MANWATH ROAD,SCR,Maharashtra,SEC-MVO-DGPP,8.4,57.8,MEDIUM,42,2,False,19,30,134,104,0,0,0,0,road surface degradation,minor visual anomaly; road surface degradation.,1.2,True,LOW,MVO_DGPP,4,0.3038,True
EVT-0007702,EVT-0007702,2026-04-16,AST-000623,Engineering,Bridge/Culvert,structural route continuity,CLKA,CHILKA,ECoR,Orissa,SEC-CLKA-KLJI,25.6,73.3,HIGH,97,2,True,47,90,188,98,0,0,0,0,structural crack indication,repeated functional abnormality; structural crack indication.,2.0,True,HIGH,CLKA_KLJI,5,0.3382,True
EVT-0007703,EVT-0007703,2026-04-16,AST-001932,Engineering,Bridge/Culvert,structural route continuity,BGM,BELGAUM,SWR,Karnataka,SEC-BGM-DUR,10.3,59.7,MEDIUM,40,2,True,24,90,391,301,0,0,0,0,structural crack indication,severe physical/electrical distress; structural crack indication.,22.9,True,CRITICAL,BGM_GPB,11,0.469,True
EVT-0007704,EVT-0007704,2026-04-16,AST-002681,S&T,Axle Counter,train detection,KBH,KHANDBAARA,WR,Gujarat,SEC-KBH-BAWD,7.9,75.7,HIGH,49,2,False,32,30,136,106,0,1,1,0,reset recurrence,repeated functional abnormality; reset recurrence.,5.4,True,HIGH,KHTG_KBH,3,0.2616,True
EVT-0007705,EVT-0007705,2026-04-16,AST-000452,Engineering,Ballast/Formation Zone,track geometry and drainage,BG,BHONGIR,SCR,Andhra Pradesh,SEC-BG-PGDP,11.2,59.3,MEDIUM,97,4,True,21,60,370,310,0,0,0,0,poor drainage,slight deviation observed; poor drainage.,2.1,True,LOW,ALER_BG,7,0.3925,True
EVT-0007706,EVT-0007706,2026-04-16,AST-003265,Engineering,Points & Crossing,route setting and derailment prevention,MFR,Mandla Fort,SECR,Madhya Pradesh,SEC-MFR-LMU,4.4,56.8,MEDIUM,5,1,False,3,14,349,335,0,0,0,0,switch rail gap,repeated functional abnormality; switch rail gap.,6.5,False,HIGH,SYNTHETIC_FALLBACK,5,0.568,False
EVT-0007707,EVT-0007707,2026-04-16,AST-000647,Traction,Circuit Breaker/Interrupter,traction protection and isolation,NWR,NIWAR,WCR,Madhya Pradesh,SEC-NWR-SNRR,4.1,78.0,HIGH,119,2,False,78,30,382,352,0,1,1,0,mechanism sluggishness,significant defect observed; mechanism sluggishness.,3.0,True,HIGH,KTES_NWR,1,0.1308,True
EVT-0007708,EVT-0007708,2026-04-16,AST-002250,Traction,Section Insulator,electrical sectioning,MQL,MIRKHAL,SCR,Maharashtra,SEC-MQL-PIZ,27.5,56.5,MEDIUM,48,2,True,26,30,63,33,0,0,0,0,insulator chipping,repeated functional abnormality; insulator chipping.,4.6,True,HIGH,PIZ_MQL,10,0.4526,True
EVT-0007709,EVT-0007709,2026-04-16,AST-000126,S&T,Colour Light Signal,movement authority indication,TNW,THAPAR NAGAR,SER,West Bengal,SEC-TNW-KAO,9.9,77.0,HIGH,94,2,False,71,30,237,207,0,0,2,1,aspect colour abnormality,major degradation; aspect colour abnormality.,4.2,False,HIGH,KAO_TNW,8,0.4147,True
EVT-0007710,EVT-0007710,2026-04-16,AST-003209,S&T,Point Machine,route setting,ANVT,ANAND VIHAR TRM,NR,Delhi NCT,SEC-ANVT-CNJ,11.8,82.3,CRITICAL,166,5,True,76,14,25,11,0,0,0,0,mechanical wear,intermittent abnormality; mechanical wear.,3.6,False,MEDIUM,ANVT_KRJ,1,0.1308,True
EVT-0007711,EVT-0007711,2026-04-17,AST-001426,Engineering,Bridge/Culvert,structural route continuity,HDS,HARIDASPUR,ECoR,Orissa,SEC-HDS-NGMP,3.6,73.0,HIGH,116,2,True,50,90,165,75,0,0,0,0,structural crack indication,significant defect observed; structural crack indication.,17.6,True,HIGH,NGMP_HDS,3,0.2616,True
EVT-0007712,EVT-0007712,2026-04-17,AST-002347,S&T,Axle Counter,train detection,NBM,NAVABPALEM,SCR,Andhra Pradesh,SEC-NBM-PTPU,3.8,82.0,CRITICAL,128,2,False,77,30,66,36,0,1,1,1,evaluator communication fault,measurable deterioration; evaluator communication fault.,5.1,False,MEDIUM,NBM_NDD,2,0.2074,True
EVT-0007713,EVT-0007713,2026-04-17,AST-000029,Engineering,Rail/Track Section,direct train running safety,PRGL,PERUNGULATTUR,SR,Tamil Nadu,SEC-PRGL-VDR,18.6,71.2,HIGH,89,2,True,28,30,215,185,0,0,0,0,corrugation/wear,minor visual anomaly; corrugation/wear.,3.5,False,LOW,SYNTHETIC_FALLBACK,89,0.7120000000000001,False
EVT-0007714,EVT-0007714,2026-04-17,AST-000756,S&T,Interlocked Level Crossing,road-rail protection,HHP,HARHAR FATEHPUR,NR,Uttar Pradesh,SEC-HHP-TBTN,3.1,52.2,MEDIUM,2,3,True,1,14,357,343,0,0,0,0,gate detection fault,significant defect observed; gate detection fault.,2.6,True,HIGH,HHP_TBTN,5,0.3382,True
EVT-0007715,EVT-0007715,2026-04-17,AST-002763,S&T,Track Circuit,train detection,MSQ,Marwar Ratanpur,NWR,Gujarat,SEC-MSQ-DGQ,1.2,58.0,MEDIUM,6,3,True,3,30,248,218,0,0,0,0,false occupancy,measurable deterioration; false occupancy.,4.4,True,MEDIUM,RNV_MSQ,2,0.2074,True
EVT-0007716,EVT-0007716,2026-04-17,AST-000374,Engineering,Sleeper/Fastening Zone,track gauge and stability,DRD,DAHANU ROAD,WR,Maharashtra,SEC-DRD-GVD,2.7,72.3,HIGH,180,2,True,68,30,86,56,0,0,0,0,missing/loose fastening,minor visual anomaly; missing/loose fastening.,1.8,False,LOW,VR_DRD,7,0.3925,True
EVT-0007717,EVT-0007717,2026-04-17,AST-000954,S&T,Electronic Interlocking,route locking and conflict prevention,DYS,DALAPATHY SAMUDRAM,SR,Tamil Nadu,SEC-DYS-VLY,8.1,78.6,CRITICAL,34,2,False,19,30,43,13,0,0,0,0,route setting anomaly,clear degradation; route setting anomaly.,5.5,False,MEDIUM,SYNTHETIC_FALLBACK,34,0.7859999999999999,False
EVT-0007718,EVT-0007718,2026-04-17,AST-000291,S&T,Electronic Interlocking,route locking and conflict prevention,RJT,RAJKOT JN,WR,Gujarat,SEC-RJT-BKNG,9.8,82.5,CRITICAL,79,4,True,41,30,88,58,0,0,0,0,route setting anomaly,intermittent abnormality; route setting anomaly.,4.3,False,MEDIUM,RJT_KHDI,2,0.2074,True
EVT-0007719,EVT-0007719,2026-04-17,AST-002884,Engineering,Bridge/Culvert,structural route continuity,KRW,KHARWA,NWR,Rajasthan,SEC-KRW-LNA,1.9,65.8,HIGH,41,2,True,22,90,120,30,0,0,0,0,structural crack indication,repeated functional abnormality; structural crack indication.,4.2,False,HIGH,KRW_PPF,2,0.2074,True
EVT-0007720,EVT-0007720,2026-04-17,AST-002058,S&T,Interlocked Level Crossing,road-rail protection,UBL,HUBLI JN,SWR,Karnataka,SEC-UBL-HBQ,10.9,77.5,HIGH,93,6,True,45,14,151,137,0,0,0,0,gate detection fault,major degradation; gate detection fault.,13.5,False,HIGH,DVG_UBL,4,0.3038,True
EVT-0007721,EVT-0007721,2026-04-17,AST-002092,Engineering,Rail/Track Section,direct train running safety,BDPL,BANDARUPALLE,SCR,Andhra Pradesh,SEC-BDPL-NLPD,3.8,62.1,HIGH,30,3,True,10,30,31,1,0,0,0,0,surface shelling/squat,intermittent abnormality; surface shelling/squat.,2.9,True,MEDIUM,BDPL_MDPD,3,0.2616,True
EVT-0007722,EVT-0007722,2026-04-17,AST-000020,Traction,Traction Substation,traction power supply,DWA,DAILWARA,NCR,Uttar Pradesh,SEC-DWA-JHA,5.3,80.9,CRITICAL,190,2,False,130,30,52,22,0,0,0,0,transformer alarm,intermittent abnormality; transformer alarm.,1.5,False,MEDIUM,DWA_LAR,3,0.2616,True
EVT-0007723,EVT-0007723,2026-04-17,AST-001110,Engineering,Rail/Track Section,direct train running safety,DNQ,DANDKHORA,NFR,Bihar,SEC-DNQ-GRR,1.2,69.5,HIGH,67,4,True,38,30,178,148,0,0,0,0,rail crack indication,major degradation; rail crack indication.,6.7,False,HIGH,DNQ_NYT,5,0.3382,True
EVT-0007724,EVT-0007724,2026-04-17,AST-002624,Engineering,Sleeper/Fastening Zone,track gauge and stability,BTKD,BHARATKUND,NR,Uttar Pradesh,SEC-BTKD-MSOD,9.4,41.3,LOW,4,4,True,1,30,20,0,0,0,0,0,broken sleeper cluster,slight deviation observed; broken sleeper cluster.,1.2,False,LOW,MEQ_BTKD,2,0.2074,True
EVT-0007725,EVT-0007725,2026-04-17,AST-000313,S&T,Axle Counter,train detection,NBD,NAJIBABAD JN,NR,Uttar Pradesh,SEC-NBD-MSDR,6.7,81.9,CRITICAL,100,6,True,45,30,173,143,0,0,2,1,evaluator communication fault,unsafe/fail-state indication; evaluator communication fault.,5.0,True,CRITICAL,CNK_NBD,2,0.2074,True
EVT-0007726,EVT-0007726,2026-04-17,AST-002865,Engineering,Ballast/Formation Zone,track geometry and drainage,SGWF,WHITE FIELD SATELLITE,SWR,Karnataka,SEC-SGWF-WFD,2.8,36.9,LOW,2,17,True,1,60,77,17,0,0,0,0,formation settlement,intermittent abnormality; formation settlement.,2.0,True,MEDIUM,SYNTHETIC_FALLBACK,2,0.369,False
EVT-0007727,EVT-0007727,2026-04-17,AST-000122,S&T,Point Machine,route setting,INDB,INDORE JN BG,WR,Madhya Pradesh,SEC-INDB-INDM,1.9,74.7,HIGH,72,4,True,38,14,72,58,0,0,0,0,detection failure,significant defect observed; detection failure.,1.4,True,HIGH,INDB_DWX,30,0.6481,True
EVT-0007728,EVT-0007728,2026-04-18,AST-001967,Engineering,Points & Crossing,route setting and derailment prevention,BDL,VINDHYACHAL,NER,Uttar Pradesh,SEC-BDL-MZP,5.3,85.3,CRITICAL,179,2,False,116,14,201,187,0,0,0,0,crossing nose wear,measurable deterioration; crossing nose wear.,3.5,True,MEDIUM,BDL_ALD,4,0.3038,True
